,Zipcode,Latitude,Longitude,Address,prices,time
0,33609,-82.5057,27.9425,,,
0,,,,,,
0,16779,,,,,
0,30040,-84.158,34.2321,,,
0,,,,,$16,
0,,,,,$4,
0,23962,-78.7054,36.9515,,$5.00,14:39
0,,,,,$5,
0,20859,-77.2076,39.144,29 Maryland Ave,$4.84,06:50
0,,,,,$0,
0,276707975,,,,,
0,00201029,,,,,
0,00841,,,,,
0,400001,,,,,17:34
0,92058,-117.3795,33.1959,,,
0,60446,-88.0696,41.6404,,,3:46 PM
0,,,,,,
0,75011,-96.8903,32.9537,,,
0,,,,,,
0,,,,,,
0,22082,-77.2269,38.8743,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,79002,-100.7592,35.2273,,,10:23
0,79395,,,"73 WARDOUR STREET,",,
0,,,,123 MAIN STREET,,
0,,,,,,
0,,,,,,
0,85710,-110.824,32.2138,,$6.75,16:20
0,,,,,,20:54
0,,,,,,20:21
0,57101,-96.6906,43.5464,,$90.00,
0,,,,,,18:47
0,,,,,,
0,14054,-78.1342,42.9166,"3 a

Drive",$12.55,
0,50026,-94.4415,41.8341,,,9:21 PM
0,14585,-77.5531,42.9063,9865 PUDDING 36CT,$58.92,
0,,,,,,6:41
0,,,,,$6,
0,,,,,,
0,,,,,,
0,,,,,,
0,202576451,,,,,
0,,,,,,
0,,,,,,6:48
0,32935,-80.6524,28.1384,,,08:13
0,,,,"1 i
o 4
uv ct",,
0,78701,-97.7426,30.2713,,,6:29pm
0,,,,,,
0,,,,,,
0,,,,,,
0,80499,,,,$6.68,
0,89169,-115.1429,36.1234,400 East Flamingo Road,$245.23,
0,10101010,,,,$2.9,4:01PM
0,,,,,,
0,,,,,,
0,6417373,,,,,15:48
0,010555106,,,,,13:44
0,98101,-122.3305,47.6114,820 Pike St,$4.50,8:43 PM
0,,,,,,
0,,,,,,19:22
0,,,,,,
0,,,,,,3pm
0,,,,,,
0,,,,,$018,
0,,,,,,
0,,,,,$7.95,
0,24915,-79.7934,38.4546,,$199.55,9:05 pm
0,06042,-72.5292,41.7966,,,14:24
0,279000022,,,,,
0,,,,,,
0,919000,,,,,
0,,,,,,
0,,,,,$16,
0,,,,,,
0,52051,,,"4 special offer
Just",,
0,12845,-73.6975,43.4167,101 Cust],,3:04 PM
0,,,,,,18:21
0,,,,,$3.64,04:58pm
0,,,,,,
0,07204,-74.267,40.6651,,,8:11
0,46700,,,,,
0,102028,,,,,09:00
0,11067,,,,$318,1:36 PM
0,5961528,,,,,
0,,,,,$25.0,19:06
0,,,,,,
0,,,,,,
0,6267957,,,,,
0,,,,"7808 FN
Table 52 Cust",,
0,,,,,,
0,,,,,,7:06
0,,,,,,
0,,,,,,
0,29693,-83.1535,34.6965,,,
0,2019585,,,,,10:07 AM
0,94608,-122.2804,37.8365,,,
0,,,,,$50.91,
0,96734,-157.7448,21.4063,1247 Kailua Road,,12:47
0,2462301,,,,$4,
0,00006121,,,,$7.90,
0,200908520,,,,$261.63,10:32
0,78218,-98.4032,29.4969,,,9:09
0,10019,-73.9858,40.7651,4 Prince Street,,1:36
0,,,,,,
0,,,,,$5,
0,,,,,,
0,45843,-83.5351,40.7816,,$38.42,
0,30346,-84.3334,33.9267,,$368,
0,,,,,,
0,10048,,,2120 Sadler Road,$17.61,01:11PM
0,02642-2221,,,,,
0,,,,,$5.29,
0,78218,-98.4032,29.4969,,,9:09
0,01930,-70.6721,42.6208,,$9,11:05
0,160082,,,,$9,
0,30062,-84.4633,34.0025,4101 ROSWELL RD.,$175.89,03:53 PM
0,,,,,,
0,,,,,,
0,22828928,,,,,06:12
0,57478406,,,,,17:09
0,240083,,,364 Main Street,$16.00,
0,10013,-74.0025,40.7185,,$97.00,
0,,,,,,
0,24828,-81.6534,37.4784,,$75.91,07:10 pm
0,,,,,,
0,108260735,,,,,15:30
0,60611,-87.6223,41.8971,,,9:54
0,,,,,,13:28
0,36408,,,,$9,
0,,,,,,
0,240442044,,,,,
0,,,,,,
0,125612,,,,$2.17,
0,,,,,,
0,,,,45 AORD,$16.79,
0,,,,,$2,
0,,,,,,
0,001179,,,,$9.94,1:49 PM
0,,,,,$1.50,
0,400072,,,,,11:48
0,,,,,,18:45
0,76274,,,,$500,
0,,,,,$3.29,
0,,,,,,
0,,,,,$6,
0,10034,-73.9221,40.8662,,,
0,50021,-93.5682,41.7212,2310 SE Delaware Ave,$7.38,6:28
0,,,,,,
0,36408,,,,$9,
0,,,,,$9,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,1 Shrimp Toast,,8:12 PM
0,0005552,,,"0 0 iq 4
ST",,
0,13719,,,3719 Pacific Ave.,$6.50,1:56
0,2005704,,,,,
0,03992,,,,,
0,,,,,$4.90,
0,,,,,,
0,45209,-84.4278,39.1516,,,02:49PM
0,100109,,,,,10:10
0,098382,,,,$9,
0,229001,,,,,
0,,,,,$9,
0,11850122,,,,,3PM
0,,,,,,
0,,,,,,
0,,,,,,
0,70130,-90.0739,29.9324,711 CANAL ST,,20:08
0,503659258,,,,,12:02
0,,,,,,
0,,,,,,
0,,,,,,
0,33328,-80.2723,26.0671,,,
0,,,,,,
0,,,,,,
0,,,,55 NORTON STREET,$20.00,
0,20000737,,,69 F CARD.,$4,
0,,,,,,
0,28504661,,,,,12:30 PM
0,90401,-118.4907,34.0176,1345 ind St,$156.41,
0,,,,,,
0,160000002,,,,,
0,26201,-80.2407,38.9755,,,
0,,,,,,
0,,,,,,
0,62565,-88.8058,39.458,,,
0,140523,,,,,
0,33128,-80.2089,25.7756,,,
0,,,,,,
0,,,,,,
0,,,,,$0.50,
0,40006,-85.3133,38.5864,,,
0,89103,-115.2161,36.1149,6020 West Flamingo Rd,,06:08PM
0,,,,,,
0,20762,-76.8756,38.8062,,$54,2:29
0,20124,-77.3818,38.7818,,,22:00
0,,,,,$3,
0,,,,1 Mediu Col lard,,
0,595357,,,,,13:06
0,42047,-88.3714,37.2831,,$49.68,
0,,,,,,
0,10074,,,,$ 1,
0,,,,,,
0,,,,,,
0,,,,,,
0,87724270,,,,,
0,10014,-74.0054,40.7339,,$4,
0,,,,"0 oh
eed o st)",,
0,,,,,,
0,,,,,,
0,056132809,,,,,
0,,,,,,5:17AM
0,10055,-73.9772,40.7808,"2019 183222
DEBIT CARD",,
0,,,,,,
0,,,,,$0,
0,,,,,,
0,,,,,$5,
0,020614,,,,,13:43
0,11944,-72.3674,41.1039,,$235,
0,,,,,,
0,,,,,,
0,,,,,,
0,071694812,,,,,
0,23176,-76.4323,37.5681,,$400,
0,001734000,,,,,
0,,,,,$40,
0,48405,,,,,10:44
0,,,,"7 Pe
gest",,
0,987987987,,,,,14:22
0,54806,-90.7388,46.5586,,,2:07
0,,,,,$20,1:39
0,90028,-118.3254,34.1005,,,
0,,,,,,
0,40499,,,,$2.00,8:17 am
0,000000000,,,,,12:35
0,,,,,,
0,,,,,,
0,,,,,$8.09,12:20
0,021315233,,,,,
0,,,,,$9.28,
0,,,,,,
0,99101-6293,,,,$7.95,2:02
0,,,,,,02:51
0,10428,,,,,
0,,,,,$6.96,8:08
0,,,,,,
0,075660570,,,,$99,7AM
0,,,,"910 990
est",$9,
0,12854,-73.341,43.4525,,$87,
0,850879998,,,,,
0,253745,,,,,12:09PM
0,,,,,,
0,10065,-73.9638,40.7651,1236 2ND AVENUE,$27.00,
0,54537,-90.591,45.535,,,07:16PM
0,100109,,,,,10:10
0,,,,,,1AM
0,43219,-82.9103,40.0326,"40 Stelaer Rd,",,
0,30103,-84.9176,34.3595,,,6:56 PM
0,2021547,,,1101 4th Avenue,,
0,,,,,,
0,,,,,$437,1:21
0,,,,,,
0,079316754,,,44 Oct,,
0,,,,,,
0,33141,-80.1446,25.8486,300 72th Street,,10:53 PM
0,,,,,,
0,16001,-79.934,40.8859,,$88.00,14:44
0,507470770,,,,,21:09
0,30103,-84.9176,34.3595,,,6:56 PM
0,94043,-122.0775,37.4056,,$ 47.88,
0,94014,-122.4388,37.6875,,$6.25,21:43
0,,,,,,
0,987987987,,,,,14:22
0,47828400,,,586 Ty AVE,,15:93
0,27157-6500,,,279 Gero r1S Gest,,
0,,,,"111 96
pusT",,
0,,,,,,
0,12830,,,2 Guest,,10:44AM
0,72017,-91.3945,34.8733,,,19:38
0,,,,,,
0,082010,,,,$27,
0,,,,,,14:01
0,,,,,"$
1",
0,,,,,$6,
0,,,,,,
0,,,,,$78,
0,20005,-77.0312,38.9067,1 Chk 7277 Gst,,08:23PM
0,775800636,,,,$9.99,6:46
0,,,,,,
0,13869390,,,,,14:10
0,,,,,,
0,020220,,,,,
0,08303,,,5 Conard,,
0,75089,-96.5544,32.9346,1600 North Gravec St,,24:84
0,100109,,,,,10:10
0,,,,,$30.31,
0,,,,,$8.96,
0,,,,,,
0,,,,,$20,
0,,,,,,
0,,,,,$31,
0,,,,,,
0,,,,,,
0,94304,-122.1842,37.4334,,,5:31
0,52051,,,,$93,
0,122660,,,,,21:44
0,,,,,,
0,,,,2 Junior Roast,,12:04
0,10031,-73.9507,40.8246,,,0pm
0,66070699,,,,,
0,3863913,,,,$13.03,
0,,,,,,19:10
0,702000014,,,,,
0,,,,,,
0,,,,,,15:39
0,97362,-122.7856,45.0737,6 N Main St,$0.20,10:21 AM
0,11034,,,,,
0,10076,,,,,12:56 PM
0,,,,,$0,
0,,,,,$6.00,03:25pm
0,,,,1680 East Colfax Ave,,11:98 AM
0,12286,,,2286 SH Scholls Ferry Rd,,03:40PM
0,55555,,,,$5.00,11:37
0,,,,,$81.14,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,$8.9,
0,00866,,,,$7.00,11:01
0,916737083,,,,,
0,13104,-75.9703,42.9904,,$94,3:45
0,192474885,,,"00 a
uc gst",$607,
0,,,,,,
0,,,,,,
0,301816,,,"37 c
DD Perks Reward",$7.96,7:31
0,,,,,,08:36 PM
0,,,,,,
0,,,,,,
0,,,,,,23:16
0,,,,,,14:33
0,,,,152 CECILIA ast,,
0,017527808,,,,,
0,,,,,,
0,,,,1 Roast,,
0,70130,-90.0739,29.9324,,$1,02:44PM
0,100109,,,,$81,14:90
0,721315,,,,$8,
0,11766,-73.0127,40.9271,,$7.60,
0,75010,-96.8777,33.0304,"793 375 5 is
18 avenue",$ 793,48:45
0,96001,-122.4116,40.5605,3458 HILLWAY ROAD,$458.12,
0,,,,,,
0,,,,,,
0,15147,-79.8345,40.4927,"5147 WARDS RD,",,
0,,,,,,
0,,,,,,
0,72017,-91.3945,34.8733,,,
0,22100,,,,,
0,02554,-70.0932,41.2725,"19 PM
DRIVE",$5.67,9:22
0,,,,,,
0,,,,,,
0,,,,,$7.50,
0,,,,"07 AM
Urdey wae st",,1:07 AM
0,066902,,,,,60:96
0,,,,,,
0,,,,,,
0,11220,-74.0133,40.6412,,$5,
0,18510,-75.6484,41.408,,,16:08
0,20181103,,,,,
0,01273,,,"60 Church Rd,",,
0,,,,,,
0,0000016,,,,$800,7:16
0,13550,,,,,22:57
0,,,,,,
0,,,,,,
0,4772943,,,,$72.20,3:47
0,42225,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,2042367,,,,,19:41
0,,,,,,
0,257638,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,486011,,,,$35.95,12:20
0,106065,,,,$13.20,
0,61261,-89.9169,41.7199,,,3:35
0,4763457,,,,$93.99,
0,,,,,$0,
0,,,,,,
0,,,,,$76.00,
0,,,,,,
0,1318045,,,3801 WATSON RD,$6.50,16:34
0,,,,,,
0,,,,,,
0,,,,,,
0,85710,-110.824,32.2138,,$6.75,16:20
0,104816,,,,$9.56,7:25
0,,,,,,
0,42056386,,,"462 82
Ad CST",,10:18PM
0,,,,,,
0,,,,,,
0,278030,,,,$550,2:09 PM
0,11983,,,1983 Bernardo Plaza Dr.,,12:30
0,20081,-77.0146,38.8933,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,1412014,,,6661 Bowden Rd,$9.10,2:39 PM
0,637142620,,,,,
0,90006,-118.2917,34.0493,,$490,
0,94806,-122.3369,37.9724,,$8,03:20 PM
0,,,,,,
0,15018,-79.7992,40.2773,,,
0,,,,,,
0,10001,-73.9967,40.7484,1955 Michigan Street,,6:19 AM
0,43570004,,,9001 WEST LAWRENCE AVE,,
0,89428506,,,,,
0,,,,,,
0,97305,-122.9124,44.9961,7305 CAVE,,
0,94104,-122.4018,37.7915,,,12:07
0,,,,,$5,14:35
0,01708,,,,,
0,,,,,$98.49,
0,,,,,,99:38
0,,,,,$14.00,
0,426001,,,"45 Pratap Nagar Ring Road,",,
0,32189-,,,,$702,5:42
0,100390,,,,,
0,,,,"8 Het

UST",,
0,,,,,$3.00,
0,,,,,,6:31pm
0,,,,,,
0,85710,-110.824,32.2138,,$6.75,16:20
0,,,,,,
0,132797435,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,97507,,,,,1:40 PM
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,$99,09:12 pm
0,93210,-120.3489,36.1624,5 AND HIGHWAY,$76.0,08:07 am
0,,,,,,
0,5961528,,,,,
0,76701,-97.1396,31.5525,2083 Credit Card:,$3,12:17
0,,,,1 Chk 3079 st,,
0,41022,-84.7478,38.9624,"1022 O00268795523 O52
ACCT",$3.00,13:23
0,12022014,,,,,2:25
0,10504,-73.7009,41.136,,$10.90,
0,,,,,,07:09
0,19880440,,,,,13:04
0,,,,,,
0,542929866,,,9984 YORK RD,$245199763161,15:87
0,34430,-82.4609,29.0491,"9 PEYRIERE
34430 ST",,24:32
0,,,,,,5:30PM
0,92103,-117.1636,32.7466,,,12:08
0,10730,,,,,
0,219230,,,,,
0,,,,,,
0,,,,,,
0,560061,,,,,19:13
0,,,,,,11:52
0,,,,,,
0,20762,-76.8756,38.8062,,"$54,100",2:29
0,,,,,,
0,,,,,,
0,447426,,,3925 FREEDOM CIRCLE,,12:41
0,78704,-97.7658,30.2428,,,4:29 PM
0,,,,,,
0,,,,,,
0,771000044,,,"3 500
binal Arit 210
GST",,21:43
0,,,,,$ 300,60:90
0,60137,-88.0648,41.8661,,,
0,118009,,,12 Oct,,17:47
0,701980,,,,,
0,,,,,,
0,,,,,,
0,018872,,,2 Bayfront Avenue,,20:11
0,867896435,,,77 Dean Street,,9:37
0,,,,,$ 5,
0,,,,,,16:39
0,,,,,,
0,75019,-96.9805,32.9673,,,22:22
0,,,,,,
0,17990,,,,$67,3:36AM
0,,,,,,
0,824231,,,,,9:30
0,46400,,,,,
0,17045,-77.0083,40.5753,7045 N sath ave,,
0,1082205,,,,,
0,10659,,,,,
0,,,,,,
0,,,,,,
0,15301,-80.256,40.1717,,$50.00,
0,,,,,,2:58
0,458502,,,,,
0,1740290,,,1 GST,$24.84,3:28PM
0,350457,,,1 Lrg Mt Dew Baja Bist,,
0,98000,,,,,
0,,,,,,
0,,,,,$000,
0,,,,,,
0,10001,-73.9967,40.7484,,,
0,95129,-122.0002,37.3066,1600 Saratoga Ave,$56.52,19:09
0,28555,-77.2315,34.8691,268 EAST,$8,
0,985947073,,,,,
0,,,,,,
0,11349,,,,,13:30
0,20151,-77.4457,38.8867,,,
0,43219,-82.9103,40.0326,,$88.95,
0,,,,,$12,
0,,,,,,
0,,,,,$1,
0,,,,,,
0,215230,,,,,
0,870390994,,,,,
0,99102,-117.2503,46.792,,,
0,,,,,,
0,,,,,,
0,09001,15.6613,38.1105,,,
0,53100,,,,,
0,19050,-75.2637,39.9375,,,
0,40503,-84.5282,38.001,1 Chk B12 Gst,,
0,,,,,,
0,33065,-80.2603,26.2729,,,6:44PM
0,,,,1700 Se Band Ave,,
0,03567,,,"06 AM
DRIVE",,10:07
0,,,,,,7pM
0,19000,,,,,
0,62859774,,,,,
0,95648,-121.2908,38.8942,,$16.33,
0,13021,-76.5626,42.93,4728 Center Street Road,,12:57
0,,,,,,
0,20009,-77.0375,38.9202,1612 20th Street,$220,5:17 PM
0,10016,-73.9781,40.7443,432 PARK AVENUE,$9.76,
0,,,,,,
0,,,,1 Water St,,
0,,,,,,
0,5819609,,,,$5,
0,75001,-96.8385,32.96,"418 BELTLINE RD,",,
0,,,,,,
0,100108,,,,,
0,00000158,,,,,
0,,,,,$8.23,1:17 PM
0,38848,-88.3089,33.8871,1 Sov west,,
0,100744,,,,$900,
0,,,,,,
0,,,,,$81.88,
0,,,,,$52,
0,,,,,,
0,,,,,$40.00,10:30 PM
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,$260,5:54
0,,,,,,
0,,,,,,23:26
0,,,,,,
0,010000123,,,,,20:03
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,21000,,,,,
0,,,,,,11:56
0,10036,-73.9918,40.7597,701 8th Ave,,
0,,,,,,2:27
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,2408103,,,,,
0,34839,,,6519 Stanley Ave,$8.85,06:33 PM
0,000000000,,,,,
0,239059,,,38 Martin Road,,20:12
0,20162,,,,,12:33
0,,,,00 Bott le Dr,$9.99,12:00
0,,,,,,
0,,,,,$ 2.4,
0,,,,,,
0,32935,-80.6524,28.1384,,,08:19
0,,,,,$2,
0,100109,,,,,10:10
0,866401718,,,,,21:54
0,,,,,,
0,0000037,,,,,
0,,,,,$4,
0,1036304,,,4 Quest,$3,
0,,,,,,
0,20016,-77.086,38.9381,"4515 WISCONSIN AVE,",,22:19
0,,,,,,
0,,,,,,
0,12841,-73.5071,43.6392,,$9.95,2:06
0,,,,,,
0,28208,-80.8964,35.2358,,$19.47,12:28 PM
0,06534,-72.9282,41.3082,,,11:16
0,,,,,,
0,,,,,,
0,,,,,,
0,54537,-90.591,45.535,1 Chk 663 Gst,,6pm
0,,,,,,
0,1318045,,,3801 WATSON RD,$6.50,16:34
0,149193010,,,,,8:51 AM
0,,,,,$58.0,12:23
0,00041735,,,,,
0,994000818,,,,,
0,,,,,,
0,,,,,,
0,,,,,$77.68,
0,120989330,,,,$12.50,16:24
0,400000828,,,,$90.52,1:11PM
0,291114,,,,,
0,,,,,,16:93
0,,,,,,
0,93428606,,,,,
0,33127,-80.2051,25.8143,2800 N Miami Ave,$9.00,7:17 PM
0,,,,,,
0,592053896,,,,,
0,44116,-81.8512,41.4694,,,
0,229323,,,,,
0,63126,-90.3811,38.5495,9618 Watson Rd.,,12:48PM
0,95572,,,,,
0,32940,-80.685,28.2061,,,9:41pm
0,,,,,,
0,64000,,,,,
0,,,,,,12:52
0,,,,,,5:55 PM
0,,,,,,
0,,,,,$71.02,
0,12605,,,,$326.66,02:30
0,33065,-80.2603,26.2729,,,6:44PM
0,327307,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,95173,-121.8938,37.3352,,,
0,,,,,,
0,,,,,,
0,08106,-75.0724,39.891,610 W Nicholson Rd.,,04:24 PM
0,270765,,,505 Parnassus Avenue,$8.35,12:14
0,,,,,,
0,36806,,,,,13:33
0,257638,,,,,
0,98129,-122.3321,47.6062,,,05:47PM
0,15830,,,,,
0,97146,-123.9254,46.145,0042 53172 ie ed dead gost,$30.00,
0,72017,-91.3945,34.8733,,,19:38
0,,,,,,
0,41692084,,,,$9,3:44 PM
0,,,,,,
0,63126,-90.3811,38.5495,9618 Watson Rd.,,12:48PM
0,,,,,,
0,000313,,,,$56.00,05:26
0,,,,,$5,
0,,,,,,
0,93399,,,2 Bea ihday Breakfast,,10:58
0,80134,-104.8447,39.4895,,,21:52
0,33141,-80.1446,25.8486,300 72th Street,,10:53 PM
0,30805,-82.203,33.2941,,,14:48
0,,,,,,1PM
0,,,,,,7AM
0,2021547,,,1101 4th Avenue,,
0,,,,,$19.09,1:39PM
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,39457,-89.6734,30.6669,"2 96 8X09
l WDE St",,
0,20002,-76.9901,38.9024,,,12:58
0,,,,,,
0,95815,-121.4443,38.6093,480 EL CAMINO AVE,$9.71,17:40
0,,,,,,
0,,,,,,
0,,,,,,11:95
0,96121,-120.3895,40.1828,,,02:36
0,,,,,,
0,36600,,,1 Chk Ba ist,,21:21
0,66202,-94.6558,39.0278,,$0,
0,83574,,,407 2nd St,$6.00,6:20 PM
0,10448,,,0448 Reserve Drive,,
0,979976700,,,,,16:53
0,,,,,$31.24,
0,1690746,,,,,
0,94555,-122.0469,37.5735,,$5.75,
0,000404,,,,$7.75,
0,,,,,,
0,,,,,$172,
0,449002,,,,,12:25
0,,,,,,
0,02073,,,59 High Road,,18:29
0,94521,-121.975,37.9575,21 5400 Ygnacio Valley Road,,
0,,,,"45 AM
Etp KAPILA
2 Brkfst",,8:12
0,160416050,,,,$6.40,
0,99633,-156.8992,58.783,,,13:01
0,584404,,,,$29.04,
0,85000,,,,,
0,18301,-75.1735,41.0367,,$50.00,
0,,,,100 GIFT CARD,$100,10:51
0,,,,,,
0,,,,,,
0,14555,-76.9835,43.2546,,,
0,,,,,,
0,9801021,,,,,
0,60647,-87.7043,41.9209,274 North Ave.,,14:55
0,,,,,,
0,,,,,,
0,,,,,,7:25
0,02904,-71.4378,41.8541,,$1,4:52
0,10028,-73.9529,40.7763,,,4:08 PM
0,772704,,,,,05:49
0,,,,,,
0,43570004,,,9001 WEST LAWRENCE AVE,,
0,59601,-112.0213,46.6131,2790 N washington Sst,$22.00,4:24
0,,,,,,
0,,,,,$9.2,
0,91780,-118.0537,34.1016,,$9.49,
0,69818,,,,,
0,,,,,$74.00,
0,94133,-122.4091,37.8002,,$286.00,
0,,,,,,
0,,,,,$7.75,
0,,,,,$5,82:59
0,40003,-85.0651,38.2608,,,
0,15089,-79.758,40.2075,,,3:25 PM
0,,,,,,23:16
0,,,,,,21:28
0,47354,-85.2108,40.0475,,,
0,39747,-89.5696,33.4165,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,65099698,,,,$4,
0,024534801,,,58 A High Street,,09:57 PM
0,939101,,,,$9,
0,,,,,,
0,,,,,,
0,38010,-89.488,35.2886,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,$ 1,
0,,,,,$25.0,
0,35000,,,000 Caramel Custard,,1:15PM
0,73000,,,1 Frite Best,,13:22
0,,,,,,
0,,,,,,9:94 aM
0,083224387,,,,,
0,5047486,,,,,
0,010834,,,,$67.56,3:13
0,,,,,,
0,,,,,,
0,000084,,,,,22:12
0,,,,,$ 670,15:13
0,,,,,,
0,412698,,,,,
0,,,,00 Gift Card!,$50,
0,0312016,,,,,11:90
0,44124,-81.4694,41.501,,$5,03:11PM
0,,,,,,
0,,,,,,9:21
0,,,,,,
0,942598167,,,,,21:46
0,,,,277 Sard,,
0,,,,,,
0,,,,,,
0,80222,-104.9279,39.671,,,11:59
0,,,,,,
0,17523,,,,,
0,,,,,,
0,,,,,$9,
0,049928,,,,,
0,21480,,,,,21:58
0,226184,,,,$7.36,17:35
0,811135,,,,$9.00,16:33
0,40035,,,,,
0,,,,,,
0,,,,,,
0,60082,-87.8121,42.1164,,$ 3.7,3:16
0,1740290,,,1 GST,$24.84,3:28PM
0,92620,-117.7564,33.7009,,,5:54
0,,,,,,
0,,,,,,
0,07854,,,,,
0,,,,,,
0,35201-,,,,,12:00
0,,,,,,1:90
0,000663,,,"112 265 259
west",,
0,20619,-76.5312,38.3006,,$004,13:16
0,,,,,$4,
0,010000123,,,"405 09S CHE WAS
mo MOlAlst",,20:03
0,,,,,,
0,,,,,$9.28,
0,01635,,,,,
0,,,,,,20:15
0,400072,,,2 SST,,
0,23079,-76.689,37.73,6455 Old Monrae Road,$4.51,
0,,,,,$358.60,
0,97865,-119.1121,44.4171,,,01:42
0,28979905,,,"52 718
SOST",,
0,,,,,,
0,,,,75 WEST BROADWAY AVENUE,,
0,012435333,,,"6 ST PANCRAS
WEST",,10:41 PM
0,,,,,$90,
0,,,,00 eact,$7.80,
0,,,,,$27.62,
0,,,,,,
0,,,,,,
0,,,,2019 Ord,,
0,,,,,$9.19,
0,11514,-73.6119,40.7512,125 Voice Rd.,$7.67,4:40
0,,,,,$5,14:35
0,,,,,,
0,067486,,,,$21.28,
0,,,,,,
0,10004,-74.006,40.7143,,$12.49,
0,,,,,,
0,,,,,,
0,,,,,,10:35 AM
0,89119,-115.1365,36.1008,,,6:55
0,21212,-76.61,39.3626,6 YORK RD,$ 3.35,16:25
0,,,,,,
0,69696969,,,,$196,11:11
0,,,,,,
0,12400,,,,,
0,100108,,,,,
0,72080405,,,,,08:19
0,,,,,,
0,220204563,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,13:29
0,20021,,,195 Franklin Street,,1:53
0,,,,,,17:13
0,,,,,,
0,,,,,,
0,67000,,,,,21:39
0,,,,,,
0,,,,202 State Street,,10:46 PM
0,,,,,$6.48,
0,0790162,,,,,
0,,,,"111 Coronation Street,",,19:44
0,017900423,,,,$9.99,
0,2492301,,,,"$40,083",
0,,,,,,
0,,,,1 Breakfast,,09:02
0,6667829,,,01 A oct,,15:56
0,,,,,,
0,,,,,$8,
0,94088,-122.0363,37.3688,,,42:31
0,578623,,,,,4:22
0,160082,,,,$9,
0,,,,,,
0,,,,,,
0,11205,-73.9666,40.6924,,$301,
0,30194,,,4211 Waialae Ave,"$1,000",9:45 PM
0,2042367,,,,,19:41
0,77061,-95.279,29.6652,,,
0,243559,,,,$48,
0,,,,,$9.20,
0,,,,,,
0,,,,,,
0,001959444,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,17399,,,4408 Tost,,47:35
0,,,,,,
0,,,,,,
0,117805,,,1 GST,,13:15 PM
0,,,,,,
0,000243,,,,$9.4,
0,00036,,,,,14:13
0,,,,,,
0,95993,-121.6611,39.1237,,,
0,,,,,,
0,,,,,,
0,40030,,,,,17:99
0,,,,,,
0,,,,,,
0,,,,,,5:47
0,,,,90 0 yw best,,
0,,,,,,13:29
0,61029,,,,,
0,78455833,,,,$8,12:57
0,3304353,,,1684 Guest.,,
0,10193,,,,$7,
0,,,,"28 go a
cast",,
0,03092518,,,,,
0,62565,-88.8058,39.458,,,
0,37203,-86.7916,36.1504,,,
0,40055,-85.317,38.4809,,,
0,98121,-122.3447,47.6151,,,
0,77859,-96.5843,30.8669,,$10.99,
0,,,,,,03:13
0,10156,-73.9772,40.7808,0156 EAST 71ST,,16:33
0,87505,-105.8688,35.6219,,$7.00,7:20 PM
0,,,,,,
0,,,,,,
0,,,,15 2 Weekend Roast,,
0,22031,-77.2649,38.8604,9992 Main Street,,05:42
0,,,,,,
0,637142620,,,,,
0,,,,,,8:02
0,,,,,,
0,30621,-83.4777,33.8081,,,4:51PM
0,300314540,,,8040 WEST MCNAAB ROAD,$6.00,10:37
0,,,,1 Chk 5857 Gst,$6,06:55PM
0,23952,-78.2915,36.9291,4 Transt,$ 9.36,14:39
0,,,,,,
0,,,,,,10:35 AM
0,,,,"4 Uy
ab RAVE",,
0,50238,-93.1784,40.9456,,,
0,,,,,,
0,14850,-76.4966,42.4406,,$5.95,
0,,,,,,
0,,,,,,
0,0309251,,,,$1,
0,,,,,,
0,098200,,,,,07:13pm
0,,,,,$5.00,
0,,,,,,
0,345119,,,1 SpoSsq,$3.33,9:06
0,572350,,,,$31,
0,41440087,,,,$30.00,20:54
0,90401,-118.4907,34.0176,1345 2nd St,$156.81,
0,03304,-71.5448,43.1388,,,
0,,,,2280 Southwind Avenue,,
0,,,,,$1.92,
0,,,,,$360,
0,328289997,,,,$0.00,5:33
0,011843235,,,,$52.46,1:38
0,,,,,,
0,8845576,,,"15 tonal
FACT",,
0,24044601,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,333901,,,,$8.82,10:30
0,33141,-80.1446,25.8486,300 72th Street,,10:53 PM
